Date,Label,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35,top36,top37,top38,top39,top40,top41,top42,top43,top44,top45,top46,top47,top48,top49,top50,top51,top52,top53,top54,top55,top56
2020-06-01,1,the best movies and tv shows new to netflix amazon and stan in australia in june,the best movies and tv shows coming to netflix amazon and more in june,amazon secures record low borrowing costs,amazon chief invests in uk digital forwarder,amazon looks to establish supply chain trust with new blockchain patent,pepper spray sales soaron amazon,how amazon&quot;s worker safety video aired on 11 tv stations,amazon benefitting from an accelerated shift to ecommerce says ubs,north carolina tech company partners with amazon to support thousands during covid-19,apple&quot;s airpods pro are on sale for an amazon price low,sectorfocus blog: amazon target apple and others adjust operations as protests turn violent,amazon curtails some service highways closed as protests impact freight and driver safety,should you buy amazon stock?,how amazon stock gains from renewable energy,how to cancel your twitch prime membership without losing your twitch or amazon prime accounts,amazon rally expected to extend as online dominates,&quot;what is twitch prime?&quot;: the best features of twitch&quot;s popular membership program which comes bundled with amazon prime,amazon.com (nasdaq:amzn) receives daily media impact rating of 0.22,alphabet amazon broadcom gap and campbell soup are part of zacks earnings preview,amazon.com (nasdaq:amzn) pt raised to $2800.00 at morgan stanley,top analyst upgrades and downgrades: amazon canopy growth carmax chipotle geron hess inogen occidental snap teva vail zoom video and more,1m-sf amazon e-commerce fulfillment center planned in forney,amazon.com inc. (nasdaq:amzn) shares bought by shell asset management co.,cornercap investment counsel inc. has $1.23 million stock holdings in amazon.com inc. (nasdaq:amzn),bedel financial consulting inc. grows stock position in amazon.com inc. (nasdaq:amzn),blair william & co. il has $575.32 million stock position in amazon.com inc. (nasdaq:amzn),argent trust co boosts holdings in amazon.com inc. (nasdaq:amzn),cornerstone wealth group llc sells 114 shares of amazon.com inc. (nasdaq:amzn),amazon.com inc. (nasdaq:amzn) shares sold by meitav dash investments ltd.,amazon.com inc. (nasdaq:amzn) shares purchased by sequoia financial advisors llc,amazon.com inc. (nasdaq:amzn) stock holdings increased by fiduciary group llc,banco santander s.a. has $132.71 million holdings in amazon.com inc. (nasdaq:amzn),cardan capital partners llc buys 92 shares of amazon.com inc. (nasdaq:amzn),gamble jones investment counsel purchases 3630 shares of amazon.com inc. (nasdaq:amzn),amazon.com inc. (nasdaq:amzn) holdings lifted by mainstreet investment advisors llc,heritage trust co purchases 706 shares of amazon.com inc. (nasdaq:amzn),roberts glore & co. inc. il has $2.59 million stock position in amazon.com inc. (nasdaq:amzn),sectorfocus blog: amazon target apple and walmart adjust operations as protests turn violent,stocks making the biggest moves in the premarket: eli lilly coty amazon zynga delta & more,amazon (amzn) to retain employees to meet spike in orders,with rumors swirling of a zoox acquisition how would amazon use autonomous driving?,frisch financial group inc. has $3.87 million stock holdings in amazon.com inc. (nasdaq:amzn),amazon.com inc. (nasdaq:amzn) is first washington corp&quot;s 8th largest position,toroso investments llc has $5.08 million position in amazon.com inc. (nasdaq:amzn),amazon.com inc. (nasdaq:amzn) shares acquired by nan shan life insurance co. ltd.,amazon.com inc. (nasdaq:amzn) position increased by analyst ims investment management services ltd.,fosun international ltd grows stake in amazon.com inc. (nasdaq:amzn),the best movies and tv shows coming to netflix hbo amazon prime and hulu in june,uk supply chain startup beacon raises $15m from amazon ceo others,u.s. retail giants from apple to amazon curtail business due to nationwide riots,amazon intensifies push into australian pharmacy with trademark application,amazon apple walmart other retailers shutter stores scale back operations in areas worst hit with protests,uber goes hourly amazon cites black lives apple boards up and other mid-crisis icymi tech news,amazon warehouse the latest covid-19 outbreak site identified in colorado,,
2020-06-02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,1,what it looks like inside an amazon warehouse now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,1,amazon pauses police use of its facial recognition software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,0,amazon set to face antitrust charges in european union,when amazon flexes its power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,0,amazon pushing fashion opened photo studio as a ‘warehouse’ exemption,amazon said to be under scrutiny in 2 states for abuse of power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,1,amazon says jeff bezos is willing to testify before congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,1,messias kokama indigenous leader in the amazon dies at 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,0,amazon workers urge bezos to match his words on race with actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,0,amazon to buy zoox in a move toward self-driving cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,1,amazon&quot;s gaming ambitions hit a hurdle as it pulls first release,sources: retailer looking for big distribution center in puget sound region and it&quot;s not amazon,amazon to spend $500m on frontline worker bonuses,amazon launched a major game in may and it flopped - now the company is pulling the game from stores and putting it back in &quot;closed beta&quot; (amzn),amazon to spend $500m on front-line worker bonuses,the case for amazon acquiring macy&#39;s: &#39;very easy plug-and-play&#39;,the case for amazon acquiring macy&quot;s: &quot;very easy plug-and-play&quot;,amazon hires hq2&quot;s 1000th worker offers bonuses to those working through the pandemic,amazon logistics expands with eight new mass. delivery stations,amazon&quot;s aws hires former space force leader to head new space-focused business unit,amazon building first robotics fulfillment center in australia,amazon establishes new aerospace cloud unit,amazon internal memo reveals minnesota warehouse workers infected with coronavirus at higher rate than surrounding area,could amazon&quot;s personal shopper service and other factors cause stitch fix stock to unravel?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,1,the best movies and tv shows coming to netflix amazon and more in july,the rise of e-commerce and cloud services positions amazon (amzn) for the win,ceos of alphabet amazon apple and facebook to testify before congress in late july: report,apple google amazon and facebook ceos agree to testify in house antitrust hearing,amazonfresh vs. amazon pantry - here&quot;s the difference between amazon&quot;s grocery delivery services,viacomcbs names amazon executive as its new finance chief,viacomcbs names amazon exec naveen chopra as cfo,amazon&quot;s clt3 in kannapolis changes hands in $84 million deal,19 skincare products with near-perfect amazon reviews,pair of senior zoox engineers jump to waymo in wake of amazon deal,federal government now turning to amazon overstock for &quot;micro-purchases&quot;,10 affordable data science courses and programs you can take online - offered by harvard mit and companies like ibm google and amazon,docusign is the amazon of the legal profession,amazon.com&quot;s kenosha fulfillment center sells for $176 million,home depot has an advantage amazon can&quot;t take away,amazon enters the competition for autonomous ride services,viacomcbs taps amazon executive for cfo post,viacomcbs appoints amazon pandora vet as cfo,amazon remains world&quot;s most valuable brand,amazon&quot;s brand value surges 32% higher according to influential study,what kind of shareholders own amazon.com inc. (nasdaq:amzn)?,amazon could buy land from county for large project,rethinking esg targets for companies like amazon apple and analog devices.,amazon.com inc. (nasdaq:amzn) is morgan stanley&quot;s 3rd largest position,the best movies and tv shows coming to netflix hbo amazon prime and hulu in july,priyanka chopra jonas inks a two-year television deal with amazon,notice to amazon flipkart others: delhi hc seeks e-commerce firms&quot; stand on displaying country of origin,online shopping trends another good omen for amazon; analyst raises price target,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,0,the best movies and tv shows new to netflix amazon and stan in australia in july,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,1,amazon backtracks from demand that employees delete tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,0,the amazon critic who saw its power from the inside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,0,google takes aim at amazon. again.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,0,jeff bezos cast in a role he never wanted: amazon’s d.c. defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,0,amazon apple facebook and google prepare for their ‘big tobacco moment’,amazon is jeff bezos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,0,amazon wins without even trying,the best movies and tv shows coming to netflix amazon and more in august,amazon.com mcdonald&quot;s chevron: stocks that defined the week,taking on spacex amazon to invest $10bn in satellite broadband plan,amazon posts operating profit of $345 million; sales see surge of 40%,amazon to invest $14 billion in satellite broadband plan,is it too late to buy amazon?,amazon says police demands for customer data have gone up,every movie coming to amazon prime this weekend,ebt and medicaid cardholders can get 50% off an amazon prime membership - here&quot;s how to sign up for the discount,retail category mayhem and the next amazon-like disruption,amazon earnings review: $2 trillion is inevitable,&quot;amazon junior&quot; throws weight around on canada&quot;s stock market,amazon apple and facebook shares soar amid pandemic,why amazon stock jumped today,county records: amazon plans $7 million in renovations to northeast wichita warehouse,why this firm sees a path to $2 trillion for amazon,cornell pochily investment advisors inc. acquires 39 shares of amazon.com inc. (nasdaq:amzn),stock market update: apple amazon and facebook lead market higher,how apple alphabet amazon and facebook fared on the stock market after a very big week,wall streeters see amazon stock passing $4000 in next year,amazon workers respond to jeff bezos&quot; testimony before congress,3 tech stocks to buy for explosive growth after apple fb &amp; amazon impress,transport capacity tightening for amazon third-party sellers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,1,the best movies and tv shows new to netflix amazon and stan in australia in august,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,0,amazon satellites add to astronomers’ worries about the night sky,after a flop amazon makes another foray into video games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,1,amazon is so much bricks and mortar,progressives killed amazon’s deal in new york. is industry city next?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,1,amazon sticks with office expansion plans in new york and elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,0,amazon halts sales of shirts that used a derogatory term to refer to kamala harris.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,0,jeff wilke amazon’s chief of consumer business will retire next year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,1,in south india amazon builds its largest office yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,1,drone delivery? amazon moves closer with f.a.a. approval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,1,walmart announces membership service in attempt to compete with amazon,the best movies and tv shows new to netflix amazon and stan in australia in september,the boys season 2 on amazon takes aim at trump&quot;s america     - cnet,the 15 best tv shows to binge on amazon prime video     - cnet,walmart takes on amazon prime with new delivery service,amazon deletes job posts seeking analysts to track &quot;labor organizing threats&quot;,the bizarre reason amazon drivers are hanging phones in trees near whole foods,walmart&quot;s big ambitions to take on amazon,amazon: may split soon,amazon music twitch partnership lets fans engage with artists via livestreams     - cnet,ask tony: fraudsters claiming to be from amazon bullied me out of 4k,the best books of september 2020 according to amazon&quot;s editors,why you should trademark your product before selling it on amazon,faa approves amazon&quot;s drones to deliver in us,amazon deletes job listings detailing effort to monitor &quot;labor organizing threats&quot;,police use footage from amazon&quot;s ring doorbells for investigations but leaked documents reveal the fbi is concerned that homeowners could spy on officers,amazon&quot;s whole foods opens delivery-only facility in brooklyn,amazon deletes job posting for apparent union-busting role,don. jr.&quot;s self-published book climbs amazon charts as right-wing media thrives,the best price on airpods is $135 at amazon right now     - cnet,razer&quot;s blade 15 is a capable gaming laptop that&quot;s $400 off at amazon,netflix and amazon elbow way into talks on streaming hollywood hits,trent griffin-braaf starts logistics transportation company partners with amazon,amazon music now links with twitch to show artists&quot; live streaming performances,walmart unveils walmart+ its amazon prime competitor that costs $98/year and will launch sept. 15,amazon&quot;s new nyc whole foods market is basically an amazon warehouse,amazon to launch whole foods online-only store,walmart&quot;s membership service a challenge to amazon prime launches in 2 weeks,amazon deletes job listings for analysts to track &quot;labor organizing threats&quot; following public outcry,"at&t backs trump plan demands ""neutrality"" on facebook amazon and google",amazon opens its first online-only whole foods     - cnet,amazon posted - and then deleted - a job listing for an &quot;intelligence analyst&quot; to monitor workers&quot; efforts to unionize,stocks on the move: amazon on drone delivery approval kodak on hedge fund stake disclosure,in milestone faa approves amazon&quot;s drones to deliver in u.s.,amazon drivers are reportedly competing against each other to snag new orders by hanging smartphones in trees outside of whole foods stores,amazon is on track to invest $18 billion in 2020 to help small and medium-sized businesses grow their sales,walmart takes on amazon prime: membership program will deliver from stores,walmart launches competitor to amazon prime,could stitch fix become the new amazon of personal styling?,amazon-owned whole foods just opened its first online-only location. take a look inside the store that has no shoppers.,amazon is hiring intelligence analysts to watch organized labor hostile political leaders more,walmart launching its answer to amazon prime 15 years later,walmart stock surges on walmart+ launch but analyst cites amazon advantages,amazon prime walmart+ instacart and shipt: the perks costs and how membership programs compare,amazon drivers are hanging smartphones in trees to get more work,walmart takes on amazon prime with upcoming walmart+ launch,former convoy dropbox amazon leaders are building a secretive new seattle startup,amazon to open first online-only whole foods store in brooklyn,,,,,,,,
2020-09-02,0,amazon’s biggest leap was boring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,0,the best movies on amazon prime video right now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,1,amazon unveils drone that films inside your home. what could go wrong?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,1,can amazon conquer the world?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,1,the best movies and tv shows new to netflix amazon and stan in australia in october,the best movies and tv shows coming to hulu amazon and more in october,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,1,amazon: nearly 20000 workers tested positive for covid-19,amazon says 19000 workers got covid-19 this year,whale resurfaces as facebook amazon see big options trades,amazon reports more than 19000 us frontline employees had covid-19,amazon reveals nearly 20000 employees have tested positive for covid-19,amazon ebay block the sale of &quot;stand back and stand by&quot; merchandise     - cnet,analyst: amazon is undervalued will soar 40% higher,amazon discloses covid-19 count: 19000 or 1.44% of us frontline workforce,amazon has identified more than 19000 covid-19 cases among its frontline workers,amazon says more than 19000 workers presumed positive for covid-19,amazon says 19000 employees tested positive for covid-19 as it reveals pandemic data for first time,house antitrust panel nears final steps in its investigation of amazon apple facebook and google,amazon: nearly 20000 workers had covid-19 during pandemic,target competes with amazon each year by running a big sale at the exact same time as prime day - here&quot;s what to expect from target deal days in 2020,amazon says nearly 20000 employees have caught covid-19,josh brown weighs in on amazon,covid-19: amazon says 19000 us workers contract coronavirus this year,amazon says 19816 workers got covid-19 this year,amazon says nearly 20000 workers got covid-19 this year,: amazon says over 19000 of its employees have caught covid-19,amazon says more than 19000 workers got covid-19,groups urge amazon to disclose any election data breaches,amazon says over 19000 workers contracted covid-19 this year,the best books of october 2020 according to amazon&quot;s editors,amazon discloses virus count: 19000 or 1.44per cent of us frontline workforce,the 5 best amazon deals you can get this thursday,amazon.com inc.&quot;s (nasdaq:amzn) fundamentals look pretty strong: could the market be wrong about the stock?,amazon and big tech donate to biden campaign,oracle is wrong about having permission to reimplement amazon&quot;s api. but they shouldn&quot;t need it.,wrong amazon luna is not like google stadia but will it play well with other services?,amazon&quot;s alexa app will soon work as an in-car display for the echo auto,amazon&quot;s palm reading starts at the grocery store but it could be so much bigger,court: amazon not liable in teen&quot;s powdered caffeine death,viewership data for amazon&quot;s &quot;the boys&quot; shows that the series is a major hit but it&quot;s still not as popular as netflix&quot;s biggest originals,3 reasons why amazon&quot;s prime day could be the biggest ever this year,amazon&quot;s alexa app has two new features for your car     - cnet,stock market update: amazon receives new street-high target,mulan&quot;s disney plus exclusive ends tuesday going on sale via amazon vudu others     - cnet,the genius of amazon&quot;s october prime day,,,,,,,,,,,,,,,,,
2020-10-02,0,the amazon has seen our future,could the amazon save your life?,the amazon was sick. now it’s sicker.,three poets on the amazon,an evangelical conquista in amazonia,amazon 4.0. how to reinvent the rainforest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,1,introducing ‘time’ a film from the times and amazon studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,0,12 accusations in the damning house report on amazon apple facebook and google,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,0,don’t let amazon get any bigger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,0,jeff bezos’ company is carrying scientific cargo to space. it’s not amazon.,the amazon prime day deals worth buying,amazon workers call for a day off to vote.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,0,amazon workers threaten to shut down warehouses if employees don’t get a day off to vote.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,0,amazon and google’s true advantage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,0,the best movies and tv shows new to netflix amazon and stan in australia in november,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
